,county_fips_code,mask_never,mask_rarely,mask_sometimes,mask_frequently,mask_always,mask_at_times
1891,37003,0.027,0.023,0.103,0.272,0.575,0.322
1892,37005,0.153,0.067,0.067,0.21,0.504,0.43
1893,37007,0.053,0.062,0.08,0.163,0.641,0.278
1894,37009,0.149,0.026,0.083,0.287,0.455,0.462
1895,37011,0.096,0.01,0.212,0.173,0.509,0.279
1896,37013,0.037,0.08,0.041,0.219,0.623,0.336
1897,37015,0.1,0.04,0.064,0.214,0.582,0.354
1898,37017,0.073,0.023,0.076,0.104,0.724,0.2
1899,37019,0.024,0.018,0.036,0.248,0.673,0.29
1900,37021,0.009,0.023,0.044,0.23,0.693,0.262
1901,37023,0.091,0.056,0.124,0.189,0.54,0.336
1902,37025,0.04,0.022,0.092,0.27,0.576,0.332
1903,37027,0.028,0.031,0.072,0.199,0.67,0.258
1904,37029,0.091,0.025,0.121,0.188,0.575,0.304
1905,37031,0.01,0.067,0.167,0.197,0.56,0.274
1906,37033,0.06,0.035,0.199,0.179,0.527,0.274
1907,37035,0.035,0.07,0.13,0.214,0.551,0.319
1908,37037,0.007,0.025,0.063,0.139,0.766,0.171
1909,37039,0.085,0.109,0.101,0.147,0.557,0.341
1910,37041,0.044,0.011,0.152,0.296,0.497,0.351
1911,37043,0.099,0.091,0.095,0.169,0.546,0.359
1912,37045,0.062,0.121,0.094,0.151,0.573,0.334
1913,37047,0.179,0.043,0.113,0.155,0.511,0.377
1914,37049,0.034,0.068,0.212,0.215,0.47,0.317
1915,37051,0.028,0.047,0.1,0.175,0.649,0.25
1916,37053,0.157,0.021,0.131,0.167,0.524,0.345
1917,37055,0.028,0.005,0.102,0.194,0.671,0.227
1918,37057,0.058,0.085,0.169,0.134,0.554,0.277
1919,37059,0.074,0.067,0.037,0.14,0.681,0.281
1920,37061,0.068,0.044,0.143,0.126,0.62,0.238
1921,37063,0.017,0.014,0.033,0.104,0.832,0.135
1922,37065,0.021,0.037,0.055,0.184,0.703,0.242
1923,37067,0.02,0.022,0.068,0.183,0.706,0.225
1924,37069,0.038,0.03,0.061,0.127,0.745,0.195
1925,37071,0.038,0.079,0.054,0.197,0.632,0.314
1926,37073,0.008,0.022,0.19,0.21,0.57,0.24
1927,37075,0.095,0.072,0.096,0.236,0.502,0.403
1928,37077,0.042,0.033,0.082,0.107,0.736,0.182
1929,37079,0.072,0.061,0.127,0.24,0.501,0.373
1930,37081,0.04,0.055,0.117,0.199,0.588,0.294
1931,37083,0.014,0.007,0.068,0.2,0.711,0.221
1932,37085,0.031,0.069,0.06,0.129,0.711,0.229
1933,37087,0.077,0.039,0.03,0.188,0.666,0.304
1934,37089,0.014,0.028,0.042,0.201,0.715,0.243
1935,37091,0.02,0.007,0.06,0.217,0.696,0.244
1936,37093,0.009,0.047,0.092,0.236,0.616,0.292
1937,37095,0.133,0.03,0.08,0.259,0.498,0.422
1938,37097,0.08,0.051,0.106,0.219,0.544,0.35
1939,37099,0.077,0.065,0.067,0.176,0.616,0.318
1940,37101,0.032,0.022,0.113,0.151,0.682,0.205
1941,37103,0.064,0.051,0.208,0.233,0.445,0.348
1942,37105,0.066,0.102,0.081,0.115,0.636,0.283
1943,37107,0.109,0.041,0.112,0.228,0.51,0.378
1944,37109,0.029,0.09,0.084,0.234,0.563,0.353
1945,37111,0.075,0.114,0.105,0.143,0.563,0.332
1946,37113,0.153,0.039,0.085,0.182,0.541,0.374
1947,37115,0.016,0.034,0.08,0.178,0.692,0.228
1948,37117,0.084,0.089,0.071,0.15,0.605,0.323
1949,37119,0.029,0.037,0.075,0.166,0.694,0.232
1950,37121,0.096,0.035,0.146,0.154,0.569,0.285
1951,37123,0.027,0.056,0.078,0.184,0.655,0.267
1952,37125,0.039,0.105,0.041,0.237,0.578,0.381
1953,37127,0.044,0.032,0.038,0.212,0.673,0.288
1954,37129,0.019,0.032,0.032,0.25,0.667,0.301
1955,37131,0.017,0.003,0.067,0.201,0.712,0.221
1956,37133,0.039,0.039,0.159,0.254,0.509,0.332
1957,37135,0.01,0.02,0.028,0.142,0.801,0.172
1958,37137,0.036,0.057,0.181,0.243,0.482,0.336
1959,37139,0.067,0.021,0.11,0.238,0.563,0.326
1960,37141,0.05,0.035,0.142,0.169,0.603,0.254
1961,37143,0.036,0.014,0.154,0.299,0.498,0.349
1962,37145,0.01,0.008,0.07,0.166,0.746,0.184
1963,37147,0.034,0.065,0.085,0.204,0.612,0.303
1964,37149,0.018,0.115,0.105,0.263,0.499,0.396
1965,37151,0.066,0.078,0.105,0.138,0.613,0.282
1966,37153,0.05,0.039,0.145,0.153,0.612,0.242
1967,37155,0.062,0.031,0.116,0.165,0.626,0.258
1968,37157,0.125,0.094,0.124,0.111,0.546,0.33
1969,37159,0.086,0.065,0.131,0.175,0.542,0.326
1970,37161,0.045,0.17,0.098,0.156,0.532,0.371
1971,37163,0.006,0.005,0.084,0.197,0.708,0.208
1972,37165,0.137,0.029,0.178,0.199,0.458,0.365
1973,37167,0.029,0.083,0.097,0.217,0.574,0.329
1974,37169,0.015,0.034,0.116,0.247,0.588,0.296
1975,37171,0.019,0.041,0.1,0.382,0.458,0.442
1976,37173,0.079,0.061,0.086,0.247,0.528,0.387
1977,37175,0.025,0.013,0.047,0.224,0.691,0.262
1978,37177,0.054,0.016,0.103,0.301,0.527,0.371
1979,37179,0.06,0.045,0.067,0.213,0.615,0.318
1980,37181,0.042,0.031,0.137,0.159,0.631,0.232
1981,37183,0.015,0.02,0.07,0.168,0.727,0.203
1982,37185,0.027,0.024,0.105,0.158,0.686,0.209
1983,37187,0.113,0.053,0.057,0.301,0.476,0.467
1984,37189,0.062,0.01,0.072,0.363,0.493,0.435
1985,37191,0.017,0.018,0.09,0.132,0.744,0.167
1986,37193,0.046,0.071,0.164,0.208,0.511,0.325
1987,37195,0.013,0.067,0.081,0.248,0.59,0.328
1988,37197,0.073,0.027,0.08,0.199,0.621,0.299
1989,37199,0.028,0.019,0.063,0.224,0.665,0.271
1990,38001,0.219,0.166,0.189,0.233,0.193,0.569
1991,38003,0.111,0.079,0.137,0.248,0.425,0.438
1992,38005,0.289,0.194,0.118,0.195,0.204,0.569
1993,38007,0.2,0.201,0.137,0.244,0.218,0.569
1994,38009,0.206,0.119,0.142,0.259,0.274,0.569
1995,38011,0.188,0.141,0.146,0.262,0.263,0.569
1996,38013,0.191,0.147,0.151,0.258,0.253,0.569
1997,38015,0.172,0.233,0.091,0.297,0.207,0.569
1998,38017,0.09,0.113,0.142,0.233,0.423,0.436
1999,38019,0.146,0.272,0.165,0.222,0.195,0.569
2000,38021,0.151,0.077,0.227,0.277,0.267,0.505
2001,38023,0.186,0.168,0.163,0.255,0.227,0.569
2002,38025,0.195,0.189,0.125,0.252,0.239,0.569
2003,38027,0.269,0.159,0.117,0.209,0.246,0.569
2004,38029,0.16,0.221,0.094,0.302,0.222,0.569
2005,38031,0.265,0.081,0.081,0.27,0.304,0.569
2006,38033,0.187,0.206,0.149,0.256,0.203,0.569
2007,38035,0.097,0.122,0.222,0.253,0.305,0.472
2008,38037,0.177,0.233,0.125,0.275,0.19,0.569
2009,38039,0.162,0.054,0.197,0.217,0.37,0.433
2010,38041,0.218,0.207,0.15,0.232,0.193,0.569
2011,38043,0.193,0.206,0.074,0.301,0.226,0.569
2012,38045,0.115,0.07,0.193,0.307,0.315,0.492
2013,38047,0.172,0.156,0.104,0.295,0.272,0.569
2014,38049,0.206,0.132,0.124,0.263,0.275,0.569
2015,38051,0.169,0.128,0.136,0.275,0.291,0.569
2016,38053,0.19,0.182,0.142,0.253,0.232,0.569
2017,38055,0.189,0.185,0.107,0.273,0.246,0.569
2018,38057,0.189,0.197,0.111,0.266,0.237,0.569
2019,38059,0.172,0.235,0.096,0.293,0.205,0.569
2020,38061,0.192,0.16,0.134,0.258,0.256,0.569
2021,38063,0.133,0.183,0.193,0.218,0.274,0.534
2022,38065,0.181,0.217,0.102,0.28,0.221,0.569
2023,38067,0.08,0.216,0.202,0.256,0.247,0.552
2024,38069,0.253,0.136,0.12,0.246,0.246,0.569
2025,38071,0.242,0.25,0.138,0.175,0.195,0.569
2026,38073,0.073,0.114,0.223,0.236,0.354,0.423
2027,38075,0.193,0.13,0.141,0.262,0.274,0.569
2028,38077,0.155,0.174,0.189,0.116,0.366,0.445
2029,38079,0.248,0.154,0.135,0.235,0.228,0.569
2030,38081,0.081,0.163,0.249,0.251,0.257,0.495
2031,38083,0.203,0.186,0.091,0.285,0.235,0.569
2032,38085,0.157,0.228,0.108,0.295,0.211,0.569
2033,38087,0.217,0.179,0.142,0.246,0.215,0.569
2034,38089,0.207,0.205,0.129,0.24,0.219,0.569
2035,38091,0.172,0.061,0.302,0.182,0.283,0.415
2036,38093,0.202,0.053,0.076,0.314,0.354,0.569
2037,38095,0.263,0.232,0.127,0.198,0.18,0.569
2038,38097,0.144,0.115,0.205,0.233,0.303,0.492
2039,38099,0.087,0.181,0.208,0.253,0.271,0.521
2040,38101,0.195,0.138,0.127,0.263,0.276,0.569
2041,38103,0.254,0.163,0.083,0.275,0.226,0.569
2042,38105,0.186,0.182,0.155,0.254,0.223,0.569
2043,39001,0.074,0.116,0.149,0.222,0.439,0.412
2044,39003,0.085,0.104,0.114,0.382,0.314,0.569
2045,39005,0.068,0.035,0.268,0.19,0.438,0.293
2046,39007,0.144,0.008,0.099,0.257,0.492,0.409
2047,39009,0.071,0.115,0.164,0.236,0.413,0.422
2048,39011,0.131,0.089,0.153,0.342,0.285,0.562
2049,39013,0.082,0.086,0.118,0.25,0.464,0.418
2050,39015,0.177,0.177,0.101,0.128,0.417,0.482
2051,39017,0.047,0.072,0.106,0.244,0.531,0.363
2052,39019,0.147,0.261,0.052,0.15,0.39,0.558
2053,39021,0.084,0.051,0.274,0.269,0.321,0.404
2054,39023,0.066,0.027,0.19,0.247,0.471,0.34
2055,39025,0.082,0.069,0.074,0.192,0.584,0.343
2056,39027,0.171,0.198,0.071,0.105,0.455,0.474
2057,39029,0.098,0.08,0.115,0.156,0.551,0.334
2058,39031,0.077,0.194,0.294,0.178,0.258,0.449
2059,39033,0.101,0.107,0.126,0.184,0.482,0.392
2060,39035,0.042,0.052,0.084,0.213,0.609,0.307
2061,39037,0.216,0.084,0.15,0.28,0.271,0.569
2062,39039,0.052,0.114,0.152,0.221,0.462,0.387
2063,39041,0.018,0.081,0.084,0.177,0.64,0.276
2064,39043,0.078,0.022,0.091,0.179,0.63,0.279
2065,39045,0.1,0.095,0.135,0.142,0.527,0.337
2066,39047,0.157,0.055,0.328,0.158,0.302,0.37
2067,39049,0.042,0.054,0.09,0.198,0.617,0.294
2068,39051,0.029,0.046,0.318,0.272,0.335,0.347
2069,39053,0.074,0.082,0.203,0.178,0.463,0.334
2070,39055,0.03,0.057,0.064,0.218,0.631,0.305
2071,39057,0.041,0.082,0.095,0.264,0.519,0.387
2072,39059,0.101,0.162,0.137,0.181,0.419,0.444
2073,39061,0.069,0.056,0.102,0.224,0.549,0.349
2074,39063,0.076,0.127,0.122,0.302,0.373,0.505
2075,39065,0.149,0.121,0.134,0.227,0.368,0.497
2076,39067,0.107,0.141,0.153,0.233,0.365,0.481
2077,39069,0.038,0.111,0.189,0.197,0.465,0.346
2078,39071,0.157,0.144,0.068,0.162,0.468,0.463
2079,39073,0.169,0.137,0.21,0.104,0.38,0.41
2080,39075,0.05,0.087,0.134,0.271,0.457,0.408
2081,39077,0.191,0.064,0.204,0.172,0.369,0.427
2082,39079,0.166,0.141,0.247,0.105,0.341,0.412
2083,39081,0.076,0.142,0.152,0.209,0.42,0.427
2084,39083,0.138,0.1,0.065,0.17,0.526,0.408
2085,39085,0.067,0.039,0.104,0.246,0.544,0.352
2086,39087,0.089,0.097,0.185,0.23,0.399,0.416
2087,39089,0.056,0.102,0.176,0.127,0.539,0.285
2088,39091,0.136,0.117,0.314,0.248,0.186,0.501
2089,39093,0.089,0.097,0.099,0.207,0.508,0.393
2090,39095,0.078,0.056,0.111,0.189,0.566,0.323
2091,39097,0.037,0.087,0.167,0.262,0.447,0.386
2092,39099,0.046,0.099,0.099,0.231,0.525,0.376
2093,39101,0.084,0.18,0.115,0.159,0.462,0.423
2094,39103,0.068,0.077,0.125,0.227,0.503,0.372
2095,39105,0.072,0.137,0.182,0.177,0.432,0.386
2096,39107,0.102,0.105,0.245,0.314,0.233,0.521
2097,39109,0.077,0.07,0.19,0.227,0.436,0.374
2098,39111,0.04,0.144,0.139,0.291,0.386,0.475
2099,39113,0.041,0.065,0.065,0.222,0.607,0.328
2100,39115,0.142,0.114,0.153,0.259,0.332,0.515
2101,39117,0.059,0.094,0.075,0.31,0.462,0.463
2102,39119,0.136,0.145,0.121,0.182,0.416,0.463
2103,39121,0.109,0.176,0.139,0.219,0.357,0.504
2104,39123,0.052,0.035,0.084,0.219,0.609,0.306
2105,39125,0.095,0.061,0.24,0.314,0.29,0.47
2106,39127,0.138,0.149,0.214,0.19,0.309,0.477
2107,39129,0.067,0.087,0.092,0.244,0.51,0.398
2108,39131,0.186,0.124,0.124,0.158,0.409,0.468
2109,39133,0.028,0.078,0.126,0.213,0.555,0.319
2110,39135,0.045,0.146,0.186,0.248,0.375,0.439
2111,39137,0.041,0.118,0.253,0.307,0.28,0.466
2112,39139,0.066,0.08,0.213,0.221,0.419,0.367
2113,39141,0.181,0.103,0.101,0.168,0.447,0.452
2114,39143,0.139,0.074,0.109,0.209,0.469,0.422
2115,39145,0.121,0.096,0.242,0.156,0.387,0.373
2116,39147,0.119,0.195,0.243,0.164,0.279,0.478
2117,39149,0.182,0.119,0.216,0.283,0.2,0.569
2118,39151,0.065,0.11,0.102,0.198,0.525,0.373
2119,39153,0.048,0.056,0.125,0.207,0.565,0.311
2120,39155,0.054,0.059,0.121,0.23,0.535,0.343
2121,39157,0.126,0.204,0.116,0.215,0.339,0.545
2122,39159,0.175,0.018,0.099,0.245,0.463,0.438
2123,39161,0.069,0.084,0.223,0.412,0.212,0.565
2124,39163,0.09,0.165,0.218,0.147,0.38,0.402
2125,39165,0.062,0.044,0.085,0.162,0.647,0.268
2126,39167,0.072,0.121,0.142,0.29,0.375,0.483
2127,39169,0.064,0.082,0.144,0.245,0.466,0.391
2128,39171,0.035,0.133,0.199,0.208,0.425,0.376
2129,39173,0.029,0.061,0.086,0.252,0.572,0.342
2130,39175,0.1,0.201,0.138,0.135,0.426,0.436
2131,40001,0.105,0.068,0.258,0.213,0.356,0.386
2132,40003,0.203,0.096,0.188,0.25,0.262,0.549
2133,40005,0.076,0.184,0.111,0.284,0.345,0.544
2134,40007,0.153,0.154,0.085,0.223,0.384,0.53
2135,40009,0.088,0.265,0.187,0.121,0.339,0.474
2136,40011,0.029,0.081,0.244,0.32,0.326,0.43
2137,40013,0.094,0.087,0.125,0.237,0.457,0.418
2138,40015,0.013,0.111,0.194,0.239,0.444,0.363
2139,40017,0.043,0.073,0.103,0.309,0.472,0.425
2140,40019,0.128,0.169,0.138,0.213,0.351,0.51
2141,40021,0.099,0.121,0.212,0.24,0.327,0.46
2142,40023,0.064,0.113,0.119,0.251,0.454,0.428
2143,40025,0.14,0.089,0.153,0.26,0.358,0.489
2144,40027,0.046,0.101,0.079,0.25,0.524,0.397
2145,40029,0.075,0.12,0.105,0.307,0.394,0.502
2146,40031,0.054,0.179,0.127,0.226,0.413,0.459
2147,40033,0.06,0.117,0.102,0.173,0.548,0.35
2148,40035,0.247,0.113,0.236,0.112,0.292,0.472
2149,40037,0.154,0.074,0.145,0.212,0.415,0.44
2150,40039,0.006,0.274,0.413,0.13,0.177,0.41
2151,40041,0.188,0.187,0.202,0.107,0.316,0.482
2152,40043,0.066,0.185,0.286,0.219,0.244,0.47
2153,40045,0.132,0.22,0.135,0.207,0.306,0.559
2154,40047,0.233,0.103,0.127,0.28,0.258,0.569
2155,40049,0.075,0.087,0.157,0.249,0.433,0.411
2156,40051,0.047,0.098,0.185,0.249,0.422,0.394
2157,40053,0.205,0.136,0.145,0.255,0.257,0.569
2158,40055,0.073,0.19,0.148,0.225,0.365,0.488
2159,40057,0.105,0.158,0.16,0.239,0.338,0.502
2160,40059,0.158,0.189,0.118,0.257,0.278,0.569
2161,40061,0.146,0.09,0.203,0.258,0.303,0.494
2162,40063,0.089,0.037,0.146,0.213,0.514,0.339
2163,40065,0.021,0.127,0.148,0.291,0.411,0.439
2164,40067,0.084,0.108,0.163,0.14,0.505,0.332
2165,40069,0.088,0.137,0.157,0.244,0.374,0.469
2166,40071,0.099,0.12,0.135,0.225,0.419,0.444
2167,40073,0.046,0.093,0.05,0.192,0.619,0.331
2168,40075,0.025,0.19,0.131,0.239,0.415,0.454
2169,40077,0.159,0.136,0.184,0.277,0.245,0.569
2170,40079,0.142,0.152,0.156,0.196,0.354,0.49
2171,40081,0.135,0.103,0.204,0.222,0.337,0.46
2172,40083,0.03,0.027,0.114,0.31,0.519,0.367
2173,40085,0.188,0.08,0.103,0.195,0.435,0.463
2174,40087,0.092,0.099,0.068,0.197,0.545,0.388
2175,40089,0.131,0.141,0.117,0.187,0.423,0.459
2176,40091,0.085,0.057,0.265,0.221,0.373,0.363
2177,40093,0.169,0.072,0.212,0.285,0.261,0.526
2178,40095,0.13,0.074,0.114,0.256,0.425,0.46
2179,40097,0.173,0.175,0.213,0.135,0.303,0.483
2180,40099,0.042,0.154,0.247,0.218,0.34,0.414
2181,40101,0.063,0.088,0.262,0.198,0.388,0.349
2182,40103,0.069,0.085,0.1,0.253,0.493,0.407
2183,40105,0.148,0.121,0.164,0.181,0.386,0.45
2184,40107,0.112,0.035,0.241,0.193,0.419,0.34
2185,40109,0.096,0.064,0.097,0.225,0.518,0.385
2186,40111,0.078,0.052,0.204,0.276,0.39,0.406
2187,40113,0.077,0.103,0.23,0.218,0.372,0.398
2188,40115,0.154,0.13,0.229,0.151,0.337,0.435
2189,40117,0.178,0.085,0.159,0.213,0.365,0.476
2190,40119,0.083,0.068,0.129,0.207,0.514,0.358
2191,40121,0.117,0.112,0.153,0.36,0.258,0.569
2192,40123,0.029,0.033,0.102,0.235,0.601,0.297
2193,40125,0.042,0.052,0.278,0.236,0.392,0.33
2194,40127,0.077,0.152,0.122,0.261,0.388,0.49
2195,40129,0.109,0.248,0.192,0.091,0.36,0.448
2196,40131,0.097,0.105,0.164,0.201,0.433,0.403
2197,40133,0.095,0.034,0.225,0.169,0.478,0.298
2198,40135,0.106,0.11,0.209,0.212,0.362,0.428
2199,40137,0.041,0.088,0.21,0.286,0.375,0.415
2200,40139,0.123,0.12,0.102,0.225,0.43,0.468
2201,40141,0.042,0.142,0.11,0.225,0.48,0.409
2202,40143,0.074,0.061,0.141,0.243,0.482,0.378
2203,40145,0.032,0.112,0.175,0.306,0.375,0.45
2204,40147,0.118,0.183,0.162,0.192,0.345,0.493
2205,40149,0.024,0.256,0.243,0.164,0.313,0.444
2206,40151,0.165,0.116,0.166,0.281,0.272,0.562
2207,40153,0.146,0.232,0.145,0.247,0.229,0.569
2208,41001,0.051,0.189,0.179,0.189,0.392,0.429
2209,41003,0.007,0.007,0.059,0.156,0.77,0.17
2210,41005,0.016,0.024,0.071,0.168,0.721,0.208
2211,41007,0.052,0.027,0.051,0.073,0.797,0.152
2212,41009,0.048,0.015,0.158,0.174,0.604,0.237
2213,41011,0.128,0.061,0.136,0.099,0.577,0.288
2214,41013,0.019,0.075,0.027,0.246,0.633,0.34
2215,41015,0.025,0.058,0.1,0.162,0.655,0.245
2216,41017,0.01,0.061,0.014,0.25,0.666,0.321
2217,41019,0.082,0.052,0.116,0.239,0.511,0.373
2218,41021,0.008,0.003,0.049,0.332,0.607,0.343
2219,41023,0.014,0.062,0.132,0.12,0.671,0.196
2220,41025,0.032,0.099,0.114,0.157,0.598,0.288
2221,41027,0.03,0.071,0.127,0.162,0.61,0.263
2222,41029,0.044,0.077,0.075,0.138,0.665,0.259
2223,41031,0.018,0.062,0.012,0.25,0.657,0.33
2224,41033,0.028,0.056,0.072,0.192,0.652,0.276
2225,41035,0.097,0.031,0.062,0.227,0.583,0.355
2226,41037,0.05,0.017,0.127,0.247,0.558,0.314
2227,41039,0.031,0.036,0.077,0.137,0.719,0.204
2228,41041,0.001,0.012,0.047,0.131,0.81,0.144
2229,41043,0.057,0.025,0.096,0.159,0.664,0.241
2230,41045,0.071,0.206,0.213,0.206,0.305,0.483
2231,41047,0.029,0.013,0.053,0.196,0.71,0.238
2232,41049,0.026,0.004,0.083,0.197,0.69,0.227
2233,41051,0.013,0.016,0.054,0.178,0.738,0.207
2234,41053,0.013,0.022,0.078,0.242,0.645,0.277
2235,41055,0.008,0.014,0.046,0.271,0.66,0.293
2236,41057,0.125,0.04,0.092,0.163,0.581,0.328
2237,41059,0.043,0.01,0.081,0.155,0.71,0.208
2238,41061,0.034,0.088,0.086,0.189,0.603,0.311
2239,41063,0.041,0.083,0.146,0.229,0.501,0.353
2240,41065,0.019,0.034,0.069,0.197,0.681,0.25
2241,41067,0.006,0.009,0.059,0.169,0.756,0.184
2242,41069,0.023,0.07,0.049,0.232,0.626,0.325
2243,41071,0.021,0.035,0.072,0.143,0.729,0.199
2244,42001,0.039,0.034,0.083,0.238,0.606,0.311
2245,42003,0.017,0.022,0.035,0.165,0.761,0.204
2246,42005,0.027,0.074,0.159,0.173,0.568,0.274
2247,42007,0.015,0.023,0.1,0.137,0.725,0.175
2248,42009,0.014,0.111,0.1,0.205,0.57,0.33
2249,42011,0.036,0.012,0.06,0.174,0.719,0.222
2250,42013,0.041,0.132,0.083,0.249,0.495,0.422
2251,42015,0.042,0.017,0.051,0.194,0.697,0.253
2252,42017,0.014,0.018,0.032,0.131,0.805,0.163
2253,42019,0.035,0.062,0.062,0.194,0.647,0.291
2254,42021,0.026,0.062,0.153,0.228,0.53,0.316
2255,42023,0.147,0.014,0.048,0.142,0.649,0.303
2256,42025,0.013,0.062,0.015,0.145,0.764,0.22
2257,42027,0.017,0.013,0.076,0.101,0.792,0.131
2258,42029,0.006,0.022,0.038,0.113,0.82,0.141
2259,42031,0.057,0.03,0.152,0.155,0.605,0.242
2260,42033,0.051,0.055,0.176,0.206,0.512,0.312
2261,42035,0.014,0.024,0.077,0.19,0.696,0.228
2262,42037,0.02,0.046,0.05,0.163,0.721,0.229
2263,42039,0.024,0.016,0.136,0.266,0.558,0.306
2264,42041,0.031,0.032,0.183,0.192,0.562,0.255
2265,42043,0.032,0.023,0.258,0.147,0.539,0.202
2266,42045,0.01,0.01,0.044,0.123,0.814,0.143
2267,42047,0.055,0.016,0.084,0.15,0.695,0.221
2268,42049,0.016,0.025,0.057,0.136,0.766,0.177
2269,42051,0.053,0.064,0.144,0.161,0.578,0.278
2270,42053,0.016,0.008,0.158,0.196,0.622,0.22
2271,42055,0.023,0.04,0.082,0.248,0.607,0.311
2272,42057,0.013,0.145,0.053,0.23,0.559,0.388
2273,42059,0.104,0.11,0.187,0.124,0.475,0.338
2274,42061,0.07,0.06,0.155,0.232,0.483,0.362
2275,42063,0.015,0.047,0.066,0.22,0.652,0.282
2276,42065,0.083,0.046,0.142,0.197,0.531,0.326
2277,42067,0.065,0.068,0.093,0.214,0.56,0.347
2278,42069,0.007,0.006,0.039,0.106,0.843,0.119
2279,42071,0.037,0.013,0.054,0.172,0.724,0.222
2280,42073,0.034,0.07,0.093,0.301,0.503,0.405
2281,42075,0.026,0.008,0.062,0.178,0.725,0.212
2282,42077,0.014,0.004,0.053,0.103,0.826,0.121
2283,42079,0.016,0.024,0.045,0.136,0.779,0.176
2284,42081,0.062,0.057,0.06,0.207,0.614,0.326
2285,42083,0.012,0.004,0.03,0.134,0.82,0.15
2286,42085,0.028,0.044,0.094,0.215,0.62,0.287
2287,42087,0.084,0.049,0.129,0.171,0.567,0.304
2288,42089,0.019,0.047,0.052,0.061,0.822,0.127
2289,42091,0.016,0.019,0.044,0.16,0.761,0.195
2290,42093,0.042,0.022,0.079,0.143,0.714,0.207
2291,42095,0.015,0.012,0.034,0.118,0.822,0.145
2292,42097,0.064,0.013,0.078,0.197,0.649,0.274
2293,42099,0.035,0.017,0.1,0.199,0.649,0.251
2294,42101,0.023,0.012,0.051,0.12,0.794,0.155
2295,42103,0.01,0.013,0.036,0.165,0.777,0.188
2296,42105,0.061,0.011,0.061,0.12,0.747,0.192
2297,42107,0.066,0.002,0.048,0.173,0.711,0.241
2298,42109,0.062,0.036,0.104,0.226,0.572,0.324
2299,42111,0.041,0.04,0.188,0.267,0.464,0.348
2300,42113,0.025,0.035,0.038,0.141,0.76,0.201
2301,42115,0.046,0.029,0.038,0.065,0.822,0.14
2302,42117,0.098,0.044,0.111,0.183,0.565,0.325
2303,42119,0.078,0.032,0.103,0.211,0.576,0.321
2304,42121,0.004,0.015,0.115,0.152,0.714,0.171
2305,42123,0.009,0.019,0.114,0.224,0.634,0.252
2306,42125,0.052,0.02,0.045,0.149,0.735,0.221
2307,42127,0.004,0.009,0.08,0.08,0.828,0.093
2308,42129,0.017,0.07,0.069,0.172,0.673,0.259
2309,42131,0.035,0.008,0.049,0.072,0.836,0.115
2310,42133,0.018,0.024,0.091,0.174,0.693,0.216
2311,44001,0.007,0.003,0.02,0.143,0.827,0.153
2312,44003,0.016,0.003,0.05,0.123,0.807,0.142
2313,44005,0.004,0.006,0.046,0.129,0.815,0.139
2314,44007,0.022,0.014,0.05,0.159,0.754,0.195
2315,44009,0.012,0.022,0.034,0.126,0.807,0.16
2316,45001,0.117,0.102,0.243,0.166,0.371,0.385
2317,45003,0.1,0.086,0.116,0.193,0.505,0.379
2318,45005,0.172,0.211,0.012,0.22,0.384,0.569
2319,45007,0.069,0.065,0.138,0.26,0.468,0.394
2320,45009,0.167,0.031,0.053,0.235,0.515,0.433
2321,45011,0.169,0.067,0.035,0.281,0.447,0.517
2322,45013,0.038,0.027,0.055,0.147,0.733,0.212
2323,45015,0.05,0.074,0.107,0.171,0.597,0.295
2324,45017,0.06,0.047,0.129,0.173,0.592,0.28
2325,45019,0.036,0.059,0.062,0.186,0.657,0.281
2326,45021,0.088,0.083,0.121,0.179,0.528,0.35
2327,45023,0.151,0.065,0.055,0.23,0.5,0.446
2328,45025,0.117,0.079,0.148,0.129,0.526,0.325
2329,45027,0.083,0.147,0.128,0.157,0.486,0.387
2330,45029,0.088,0.077,0.094,0.1,0.641,0.265
2331,45031,0.153,0.083,0.114,0.103,0.548,0.339
2332,45033,0.156,0.056,0.188,0.17,0.43,0.382
2333,45035,0.071,0.071,0.123,0.16,0.576,0.302
2334,45037,0.099,0.084,0.083,0.165,0.569,0.348
2335,45039,0.046,0.032,0.046,0.31,0.566,0.388
2336,45041,0.114,0.08,0.133,0.109,0.564,0.303
2337,45043,0.04,0.014,0.079,0.191,0.675,0.245
2338,45045,0.049,0.079,0.153,0.206,0.513,0.334
2339,45047,0.074,0.087,0.226,0.151,0.463,0.312
2340,45049,0.13,0.156,0.025,0.148,0.542,0.434
2341,45051,0.086,0.052,0.081,0.19,0.591,0.328
2342,45053,0.129,0.055,0.056,0.201,0.559,0.385
2343,45055,0.062,0.019,0.114,0.189,0.616,0.27
2344,45057,0.067,0.068,0.048,0.224,0.594,0.359
2345,45059,0.09,0.102,0.164,0.214,0.43,0.406
2346,45061,0.123,0.06,0.154,0.157,0.506,0.34
2347,45063,0.044,0.038,0.129,0.214,0.576,0.296
2348,45065,0.072,0.115,0.106,0.202,0.505,0.389
2349,45067,0.28,0.036,0.182,0.127,0.376,0.443
2350,45069,0.155,0.027,0.153,0.149,0.515,0.331
2351,45071,0.078,0.128,0.062,0.202,0.529,0.408
2352,45073,0.142,0.061,0.103,0.221,0.472,0.424
2353,45075,0.135,0.056,0.111,0.169,0.529,0.36
2354,45077,0.066,0.059,0.146,0.236,0.493,0.361
2355,45079,0.03,0.016,0.099,0.235,0.62,0.281
